Model,Mut_alpha,Run,Parameter,p-value,Statistics,Iter
ADS,-0.25,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.25,Bm7,Divergence ratio,0.004575411835625495,8.040056160942889,iter3
Minimal,-0.25,Bm7,Transcription rate,0.7922698809993411,0.06936070191251494,iter3
Minimal,-0.25,Bm7,Translation rate,7.748056396200987e-11,42.320389493174815,iter3
Minimal,-0.25,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.25,Bm7,Divergence ratio,0.04304778131719536,4.093524765659931,iter3
No Cost,-0.25,Bm7,Transcription rate,0.7922698809993411,0.06936070191251494,iter3
No Cost,-0.25,Bm7,Translation rate,7.748056396200987e-11,42.320389493174815,iter3
No Cost,-0.25,Bm7,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.25,Bm7,Divergence ratio,0.004575411835625495,8.040056160942889,iter3
Mixed,-0.25,Bm8,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
Mixed,-0.25,Bm8,Translation rate,1.829287123739404e-12,49.65900319413969,iter1
Mixed,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.25,Bm8,Divergence ratio,0.00026454432361621647,13.306098022113815,iter1
ADS,-0.25,Bm8,Transcription rate,0.42089682456898125,0.6478097962754292,iter1
ADS,-0.25,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter1
ADS,-0.25,Bm8,Protein abundance,0.17346876677310774,1.8527079945250151,iter1
ADS,-0.25,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
Minimal,-0.25,Bm8,Transcription rate,0.7922698809993411,0.06936070191251494,iter1
Minimal,-0.25,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter1
Minimal,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.25,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
No Cost,-0.25,Bm8,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
No Cost,-0.25,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter1
No Cost,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.25,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter1
Mixed,-0.25,Bm8,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
Mixed,-0.25,Bm8,Translation rate,2.523218460225699e-13,53.54822845560347,iter2
Mixed,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.25,Bm8,Divergence ratio,0.0004441176378386159,12.336791707343107,iter2
ADS,-0.25,Bm8,Transcription rate,0.7922698809993411,0.06936070191251494,iter2
ADS,-0.25,Bm8,Translation rate,1.829287123739404e-12,49.65900319413969,iter2
ADS,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.25,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter2
Minimal,-0.25,Bm8,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
Minimal,-0.25,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter2
Minimal,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.25,Bm8,Divergence ratio,0.0007328067690399744,11.40413846106929,iter2
No Cost,-0.25,Bm8,Transcription rate,0.5031824528591515,0.44821791993936877,iter2
No Cost,-0.25,Bm8,Translation rate,1.829287123739404e-12,49.65900319413969,iter2
No Cost,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.25,Bm8,Divergence ratio,0.0018947623210839935,9.648791174012313,iter2
Mixed,-0.25,Bm8,Transcription rate,0.5932617918204881,0.2852791121001962,iter3
Mixed,-0.25,Bm8,Translation rate,2.523218460225699e-13,53.54822845560347,iter3
Mixed,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.25,Bm8,Divergence ratio,0.002969528038854673,8.826097133229158,iter3
ADS,-0.25,Bm8,Transcription rate,0.5031824528591515,0.44821791993936877,iter3
ADS,-0.25,Bm8,Translation rate,3.120108492829616e-11,44.10006331567071,iter3
ADS,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.25,Bm8,Divergence ratio,0.004575411835625495,8.040056160942889,iter3
Minimal,-0.25,Bm8,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Minimal,-0.25,Bm8,Translation rate,6.855332542846912e-13,51.58528929062314,iter3
Minimal,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.25,Bm8,Divergence ratio,0.0007328067690399744,11.40413846106929,iter3
No Cost,-0.25,Bm8,Transcription rate,0.42089682456898125,0.6478097962754292,iter3
No Cost,-0.25,Bm8,Translation rate,2.523218460225699e-13,53.54822845560347,iter3
No Cost,-0.25,Bm8,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.25,Bm8,Divergence ratio,0.0011884993660037063,10.508138283292357,iter3
Mixed,-0.25,Bm9,Transcription rate,0.22589812070025445,1.4665038362649385,iter1
Mixed,-0.25,Bm9,Translation rate,9.121289658993742e-14,55.54782068908068,iter1
Mixed,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.25,Bm9,Divergence ratio,0.00015486972426095714,14.312057405381411,iter1
ADS,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
ADS,-0.25,Bm9,Translation rate,3.238383804115471e-14,57.58406599105479,iter1
ADS,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.25,Bm9,Divergence ratio,0.00026454432361621647,13.306098022113815,iter1
Minimal,-0.25,Bm9,Transcription rate,0.5932617918204881,0.2852791121001962,iter1
Minimal,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter1
Minimal,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.25,Bm9,Divergence ratio,0.0018947623210839935,9.648791174012313,iter1
No Cost,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
No Cost,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter1
No Cost,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.25,Bm9,Divergence ratio,0.0004441176378386159,12.336791707343107,iter1
Mixed,-0.25,Bm9,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
Mixed,-0.25,Bm9,Translation rate,1.1291896344396223e-14,59.65696436152578,iter2
Mixed,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.25,Bm9,Divergence ratio,0.00026454432361621647,13.306098022113815,iter2
ADS,-0.25,Bm9,Transcription rate,0.7922698809993411,0.06936070191251494,iter2
ADS,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter2
ADS,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.25,Bm9,Divergence ratio,0.004575411835625495,8.040056160942889,iter2
Minimal,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
Minimal,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter2
Minimal,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.25,Bm9,Divergence ratio,8.910042749725278e-05,15.354669857145895,iter2
No Cost,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
No Cost,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter2
No Cost,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.25,Bm9,Divergence ratio,0.00026454432361621647,13.306098022113815,iter2
Mixed,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Mixed,-0.25,Bm9,Translation rate,1.3935062661097082e-16,68.31508852837864,iter3
Mixed,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.25,Bm9,Divergence ratio,0.00026454432361621647,13.306098022113815,iter3
ADS,-0.25,Bm9,Transcription rate,0.42089682456898125,0.6478097962754292,iter3
ADS,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter3
ADS,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.25,Bm9,Divergence ratio,0.004575411835625495,8.040056160942889,iter3
Minimal,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Minimal,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter3
Minimal,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.25,Bm9,Divergence ratio,0.0004441176378386159,12.336791707343107,iter3
No Cost,-0.25,Bm9,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
No Cost,-0.25,Bm9,Translation rate,2.523218460225699e-13,53.54822845560347,iter3
No Cost,-0.25,Bm9,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.25,Bm9,Divergence ratio,0.00026454432361621647,13.306098022113815,iter3
Mixed,-0.25,Bm10,Transcription rate,0.28209840996311747,1.156952754438214,iter1
Mixed,-0.25,Bm10,Translation rate,1.3935062661097082e-16,68.31508852837864,iter1
Mixed,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.25,Bm10,Divergence ratio,8.910042749725278e-05,15.354669857145895,iter1
ADS,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
ADS,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter1
ADS,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.25,Bm10,Divergence ratio,8.910042749725278e-05,15.354669857145895,iter1
Minimal,-0.25,Bm10,Transcription rate,0.5031824528591515,0.44821791993936877,iter1
Minimal,-0.25,Bm10,Translation rate,2.523218460225699e-13,53.54822845560347,iter1
Minimal,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.25,Bm10,Divergence ratio,0.0004441176378386159,12.336791707343107,iter1
No Cost,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter1
No Cost,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter1
No Cost,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.25,Bm10,Divergence ratio,0.00026454432361621647,13.306098022113815,iter1
Mixed,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
Mixed,-0.25,Bm10,Translation rate,4.439392923137101e-17,70.57125224133407,iter2
Mixed,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.25,Bm10,Divergence ratio,5.037526830047436e-05,16.433935377407266,iter2
ADS,-0.25,Bm10,Transcription rate,0.42089682456898125,0.6478097962754292,iter2
ADS,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter2
ADS,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.25,Bm10,Divergence ratio,0.0011884993660037063,10.508138283292357,iter2
Minimal,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
Minimal,-0.25,Bm10,Translation rate,3.238383804115471e-14,57.58406599105479,iter2
Minimal,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.25,Bm10,Divergence ratio,8.910042749725278e-05,15.354669857145895,iter2
No Cost,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter2
No Cost,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter2
No Cost,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.25,Bm10,Divergence ratio,0.00026454432361621647,13.306098022113815,iter2
Mixed,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Mixed,-0.25,Bm10,Translation rate,1.3889394911921838e-17,72.8640690227864,iter3
Mixed,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.25,Bm10,Divergence ratio,0.00015486972426095714,14.312057405381411,iter3
ADS,-0.25,Bm10,Transcription rate,0.42089682456898125,0.6478097962754292,iter3
ADS,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter3
ADS,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
ADS,-0.25,Bm10,Divergence ratio,0.0004441176378386159,12.336791707343107,iter3
Minimal,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
Minimal,-0.25,Bm10,Translation rate,1.1291896344396223e-14,59.65696436152578,iter3
Minimal,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.25,Bm10,Divergence ratio,0.0007328067690399744,11.40413846106929,iter3
No Cost,-0.25,Bm10,Transcription rate,0.34709351835447666,0.8840547411083777,iter3
No Cost,-0.25,Bm10,Translation rate,9.121289658993742e-14,55.54782068908068,iter3
No Cost,-0.25,Bm10,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.25,Bm10,Divergence ratio,8.910042749725278e-05,15.354669857145895,iter3
Mixed,-0.35,Bm05,Transcription rate,1.243165261469658e-07,27.95271317307177,iter1
Mixed,-0.35,Bm05,Translation rate,0.00015486972426095714,14.312057405381411,iter1
Mixed,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.35,Bm05,Divergence ratio,1.3889394911921838e-17,72.8640690227864,iter1
ADS,-0.35,Bm05,Transcription rate,4.794239760284531e-12,47.76937016615315,iter1
ADS,-0.35,Bm05,Translation rate,1.3597206753818813e-08,32.24406096330098,iter1
ADS,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.35,Bm05,Divergence ratio,2.9738900522093408e-24,103.23680974297147,iter1
Minimal,-0.35,Bm05,Transcription rate,4.794239760284531e-12,47.76937016615315,iter1
Minimal,-0.35,Bm05,Translation rate,1.1684664392480118e-09,37.02128640095439,iter1
Minimal,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.35,Bm05,Divergence ratio,2.9738900522093408e-24,103.23680974297147,iter1
No Cost,-0.35,Bm05,Transcription rate,1.8898285960774294e-10,40.57736873917582,iter1
No Cost,-0.35,Bm05,Translation rate,1.1380338860071306e-06,23.67924293741014,iter1
No Cost,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.35,Bm05,Divergence ratio,2.4548420317160033e-21,89.9400724108655,iter1
Mixed,-0.35,Bm05,Transcription rate,1.2471004743600721e-08,32.41206099663413,iter2
Mixed,-0.35,Bm05,Translation rate,0.00015486972426095714,14.312057405381411,iter2
Mixed,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Mixed,-0.35,Bm05,Divergence ratio,4.439392923137101e-17,70.57125224133407,iter2
ADS,-0.35,Bm05,Transcription rate,1.829287123739404e-12,49.65900319413969,iter2
ADS,-0.35,Bm05,Translation rate,1.3475485329436254e-07,27.796713142119565,iter2
ADS,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.35,Bm05,Divergence ratio,4.6094518116428306e-23,97.80815560463842,iter2
Minimal,-0.35,Bm05,Transcription rate,4.794239760284531e-12,47.76937016615315,iter2
Minimal,-0.35,Bm05,Translation rate,1.1684664392480118e-09,37.02128640095439,iter2
Minimal,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.35,Bm05,Divergence ratio,2.9738900522093408e-24,103.23680974297147,iter2
No Cost,-0.35,Bm05,Transcription rate,1.8898285960774294e-10,40.57736873917582,iter2
No Cost,-0.35,Bm05,Translation rate,8.195749441436934e-06,19.891650349172707,iter2
No Cost,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.35,Bm05,Divergence ratio,2.4548420317160033e-21,89.9400724108655,iter2
Mixed,-0.35,Bm05,Transcription rate,2.7322181200040144e-08,30.88895865361646,iter3
Mixed,-0.35,Bm05,Translation rate,0.00015486972426095714,14.312057405381411,iter3
Mixed,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.35,Bm05,Divergence ratio,1.3889394911921838e-17,72.8640690227864,iter3
ADS,-0.35,Bm05,Transcription rate,1.2340911435649705e-11,45.91639020666348,iter3
ADS,-0.35,Bm05,Translation rate,6.386263245595771e-08,29.242509347349817,iter3
ADS,-0.35,Bm05,Protein abundance,0.134518800005224,2.2395652141391618,iter3
ADS,-0.35,Bm05,Divergence ratio,4.6094518116428306e-23,97.80815560463842,iter3
Minimal,-0.35,Bm05,Transcription rate,1.2340911435649705e-11,45.91639020666348,iter3
Minimal,-0.35,Bm05,Translation rate,2.7933229809071535e-07,26.387570005386202,iter3
Minimal,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Minimal,-0.35,Bm05,Divergence ratio,4.6094518116428306e-23,97.80815560463842,iter3
No Cost,-0.35,Bm05,Transcription rate,2.4627211695436118e-09,35.56822488816014,iter3
No Cost,-0.35,Bm05,Translation rate,4.31958895994993e-06,21.11752814342163,iter3
No Cost,-0.35,Bm05,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
No Cost,-0.35,Bm05,Divergence ratio,2.4548420317160033e-21,89.9400724108655,iter3
Mixed,-0.35,Bm1,Transcription rate,2.6220612639787377e-05,17.673853990768563,iter1
Mixed,-0.35,Bm1,Translation rate,0.28209840996311747,1.156952754438214,iter1
Mixed,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Mixed,-0.35,Bm1,Divergence ratio,1.243165261469658e-07,27.95271317307177,iter1
ADS,-0.35,Bm1,Transcription rate,2.0796064837633574e-06,22.520059033945067,iter1
ADS,-0.35,Bm1,Translation rate,0.00015486972426095714,14.312057405381411,iter1
ADS,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
ADS,-0.35,Bm1,Divergence ratio,9.121289658993742e-14,55.54782068908068,iter1
Minimal,-0.35,Bm1,Transcription rate,5.26811291667946e-07,25.163079966514644,iter1
Minimal,-0.35,Bm1,Translation rate,0.0007328067690399744,11.40413846106929,iter1
Minimal,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
Minimal,-0.35,Bm1,Divergence ratio,4.794239760284531e-12,47.76937016615315,iter1
No Cost,-0.35,Bm1,Transcription rate,8.379549325506371e-05,15.47066988016164,iter1
No Cost,-0.35,Bm1,Translation rate,0.015124975876593796,5.901851655065416,iter1
No Cost,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter1
No Cost,-0.35,Bm1,Divergence ratio,1.0654347119763374e-09,37.201286436668475,iter1
Mixed,-0.35,Bm1,Transcription rate,0.00024974021681420437,13.414098043542271,iter2
Mixed,-0.35,Bm1,Translation rate,0.07968872281847325,3.071238848540715,iter2
Mixed,-0.35,Bm1,Protein abundance,0.134518800005224,2.2395652141391618,iter2
Mixed,-0.35,Bm1,Divergence ratio,2.7322181200040144e-08,30.88895865361646,iter2
ADS,-0.35,Bm1,Transcription rate,2.0796064837633574e-06,22.520059033945067,iter2
ADS,-0.35,Bm1,Translation rate,2.7987227700071524e-05,17.549853966165525,iter2
ADS,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
ADS,-0.35,Bm1,Divergence ratio,9.121289658993742e-14,55.54782068908068,iter2
Minimal,-0.35,Bm1,Transcription rate,2.0796064837633574e-06,22.520059033945067,iter2
Minimal,-0.35,Bm1,Translation rate,8.910042749725278e-05,15.354669857145895,iter2
Minimal,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
Minimal,-0.35,Bm1,Divergence ratio,9.121289658993742e-14,55.54782068908068,iter2
No Cost,-0.35,Bm1,Transcription rate,8.379549325506371e-05,15.47066988016164,iter2
No Cost,-0.35,Bm1,Translation rate,0.006931368887042391,7.290668257153511,iter2
No Cost,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter2
No Cost,-0.35,Bm1,Divergence ratio,7.748056396200987e-11,42.320389493174815,iter2
Mixed,-0.35,Bm1,Transcription rate,8.379549325506371e-05,15.47066988016164,iter3
Mixed,-0.35,Bm1,Translation rate,0.22589812070025445,1.4665038362649385,iter3
Mixed,-0.35,Bm1,Protein abundance,0.10270198122930291,2.6630755022501966,iter3
Mixed,-0.35,Bm1,Divergence ratio,1.243165261469658e-07,27.95271317307177,iter3
ADS,-0.35,Bm1,Transcription rate,1.4286976812894014e-05,18.830425648817357,iter3
